id,cluster_id,absolute_url,case_name,date_filed,year,confidence,is_affirmance,is_notice_and_comment,agency,rule_short_name,cfr_citation,federal_register_citation,reasoning
7863411,7914334,/opinion/7914334/natural-resources-defense-council-v-environmental-protection-agency/,Natural Resources Defense Council v. Environmental Protection Agency,2007-06-08,2007,0.97,no,yes,Environmental Protection Agency,CISWI Definitions Rule,40 C.F.R. § 60.2265,"70 Fed. Reg. 55,568","The court explicitly resolved the challenge at Chevron Step One, finding that EPA's definition of 'commercial or industrial waste' conflicted with the plain language of CAA section 129, and therefore vacated the CISWI Definitions Rule without reaching Step Two. Because the court struck down the agency's interpretation at Step One rather than upholding it at Step Two, this is not a Chevron Step Two affirmance. Although the rule was issued through notice-and-comment rulemaking, the court did not d"
798072,798072,/opinion/798072/natural-resources-defense-council-sierra-club-environmental-integrity/,"Natural Resources Defense Council, Sierra Club, Environmental Integrity Project v. Environmental Protection Agency and Stephen L. Johnson, Administrator, United States Environmental Protection Agency, Coalition for Responsible Waste Incineration Utility Air Regulatory Group Utility Solid Waster Activities Group, Intervenors American Municipal Power-Ohio, Inc. City of Dover, Ohio City of Hamilton, Ohio City of Orville, Ohio City of Painesville, Ohio, City of Shelby, Ohio City of St. Marys, Ohio v. Environmental Protection Agency, Natural Resources Defense Council Environmental Integrity Project v. Environmental Protection Agency and Stephen L. Johnson, Administrator, United States Environmental Protection Agency, Louisiana Environmental Action Network Sierra Club v. Environmental Protection Agency, Utility Solid Waster Activities Group, Intervenors Natural Resources Defense Council Sierra Club Environmental Integrity Project v. Environmental Protection Agency Stephen L. Johnson, Administrator, United States Environmental Protection Agency",2007-06-08,2007,0.97,no,yes,Environmental Protection Agency,CISWI Definitions Rule,40 C.F.R. § 60.2265,"70 Fed. Reg. 55,568","The court applied Chevron step one and found that EPA's definition of 'commercial or industrial waste' in the CISWI Definitions Rule conflicted with the unambiguous plain language of CAA section 129, vacating the rule rather than upholding it. Because the court struck down the agency's interpretation at Chevron step one, this is not a Chevron step two affirmance. The rule was promulgated through notice-and-comment rulemaking, but the court vacated both the CISWI Definitions Rule and the Boilers "
186945,186945,/opinion/186945/nat-resrc-def-cncl-v-epa/,Nat Resrc Def Cncl v. EPA,2007-06-19,2007,0.95,no,yes,Environmental Protection Agency,PCWP Hazardous Air Pollutants MACT Standards (2004 and 2006 Rules),,69 Fed. Reg. 45944,"The court vacated key provisions of EPA's 2004 and 2006 rules rather than upholding them, finding that EPA's creation of a low-risk subcategory failed at Chevron step one because it was contrary to the plain language of CAA Section 112(c)(9)(B), and that EPA's extension of the compliance deadline also failed at Chevron step one. Although the rules were promulgated through notice-and-comment rulemaking, the court did not uphold any agency interpretation at Chevron step two; instead it struck down"
186946,186946,/opinion/186946/env-def-v-epa/,Env Def v. EPA,2007-06-19,2007,0.92,yes,yes,Environmental Protection Agency (EPA),Prevention of Significant Deterioration for Nitrogen Oxides (2005 Rule),"40 C.F.R. §§ 51.166, 52.21","70 Fed. Reg. 59,582","The court explicitly applied Chevron deference, stating that it 'read the ambiguities and perplexities of the statute as delegating to the agency a broad interpretive authority' and upheld EPA's 2005 PSD Rule as 'a reasonable interpretation of the applicable CAA PSD provisions.' The court proceeded under Chevron step two, finding EPA's interpretation neither arbitrary, capricious, nor manifestly contrary to the statute. The 2005 Rule was promulgated through notice-and-comment rulemaking, with a "
7863419,7914340,/opinion/7914340/environmental-defense-v-environmental-protection-agency/,Environmental Defense v. Environmental Protection Agency,2007-06-19,2007,0.92,yes,yes,Environmental Protection Agency (EPA),Prevention of Significant Deterioration for Nitrogen Oxides (2005 Rule),"40 C.F.R. §§ 51.166, 52.21","70 Fed. Reg. 59,582","The court explicitly applied Chevron deference, noting that 'we read the ambiguities and perplexities of the statute as delegating to the agency a broad interpretive authority, as we must under Chevron,' and upheld EPA's 2005 PSD Rule as 'a reasonable statutory interpretation.' The rule was promulgated through notice-and-comment rulemaking, with a proposed rule issued February 23, 2005 and a final rule issued October 12, 2005, codified at 40 C.F.R. §§ 51.166 and 52.21. The court affirmed EPA's i"
7863423,7914343,/opinion/7914343/natural-resources-defense-council-v-environmental-protection-agency/,Natural Resources Defense Council v. Environmental Protection Agency,2007-06-19,2007,0.95,no,yes,Environmental Protection Agency,PCWP Hazardous Air Pollutants Emission Standards (2004 and 2006 Rules),,69 Fed. Reg. 45944; 71 Fed. Reg. 8342,"The court applied Chevron analysis but did not uphold EPA's interpretations at step two. Instead, the court struck down EPA's creation of a low-risk subcategory at Chevron step one (finding it contrary to the plain language of § 112(c)(9)(B)), and also invalidated EPA's extension of the compliance deadline as contrary to the plain statutory text. The court vacated the challenged provisions rather than deferring to EPA's interpretations, so this is not a Chevron step two affirmance."
8410911,8440080,/opinion/8440080/environmental-defense-v-environmental-protection-agency/,Environmental Defense v. Environmental Protection Agency,2007-06-19,2007,0.95,yes,yes,Environmental Protection Agency (EPA),Prevention of Significant Deterioration for Nitrogen Oxides (2005 Rule),"40 C.F.R. §§ 51.166, 52.21","70 Fed. Reg. 59,582","The D.C. Circuit explicitly applied Chevron deference, noting that 'we read the ambiguities and perplexities of the statute as delegating to the agency a broad interpretive authority, as we must under Chevron,' and upheld EPA's 2005 PSD Rule as 'reflecting a reasonable statutory interpretation' of the ambiguous CAA section 166 provisions. The 2005 Rule was promulgated through notice-and-comment rulemaking, with a proposed rule published on February 23, 2005 and a final rule on October 12, 2005, "
186937,186937,/opinion/186937/penick-corp-v-drug-enforcement-administration/,Penick Corp. v. Drug Enforcement Administration,2007-06-26,2007,0.85,no,no,Drug Enforcement Administration,DEA Registration of Narcotic Raw Material Importer,"21 C.F.R. § 1301.34, 1301.44",71 Fed. Reg. 9834,"The court mentioned the Chevron two-step framework but did not actually uphold an agency interpretation at step two; instead, it found that the Deputy Administrator 'plainly considered and rejected' the petitioner's contentions, resolving the statutory interpretation issue largely at step one or through arbitrary-and-capricious review. The underlying agency action was an adjudication (a registration proceeding with hearings), not a notice-and-comment rulemaking, even though a separate rulemaking"
187000,187000,/opinion/187000/citizens-exposing-truth-about-casinos-v-kempthorne/,Citizens Exposing Truth About Casinos v. Kempthorne,2007-07-03,2007,0.3,yes,no,"Department of the Interior, Bureau of Indian Affairs",Initial Reservation Exception under IGRA,25 C.F.R. pt. 151,"67 Fed. Reg. 51,867","The court applied Chevron deference and upheld the Secretary's interpretation of the 'initial reservation' exception in IGRA at step two, finding it a permissible reading of an ambiguous statute. However, the interpretation was not adopted through notice-and-comment rulemaking but rather through a solicitor opinion letter and a Federal Register notice of trust acquisition, which the court found sufficient for Chevron deference despite the lack of formal rulemaking. Because the agency action was "
186993,186993,/opinion/186993/cement-kiln-recycling-coalition-v-environmental-protection-agency/,Cement Kiln Recycling Coalition v. Environmental Protection Agency,2007-07-13,2007,0.72,yes,yes,Environmental Protection Agency,RCRA Site-Specific Risk Assessment Authorization Rule for Hazardous Waste Combustors,"40 C.F.R. §§ 270.10(i), 270.32(b)(3)","70 Fed. Reg. 59,402","The court upheld 40 C.F.R. § 270.10(i) against challenges that it was impermissibly vague or insufficiently specific, applying Chevron deference to EPA's reasonable interpretation of RCRA's ambiguous specificity requirements. The regulation was promulgated through notice-and-comment rulemaking as part of the 2005 Final Rule published at 70 Fed. Reg. 59,402. The court explicitly noted that where Congress has not specified the level of specificity required, 'under Chevron ... we must therefore def"
186991,186991,/opinion/186991/aeronautical-repair-station-assn-v-federal-aviation-administration/,Aeronautical Repair Station Ass'n v. Federal Aviation Administration,2007-07-17,2007,0.95,yes,yes,Federal Aviation Administration,FAA Drug and Alcohol Testing Rule Extending to Subcontractors at Any Tier,"14 C.F.R. pts. 121 app. I, 121 app. J",71 Fed. Reg. 1666,"The court explicitly applied the two-step Chevron framework and concluded at step two that the statutory phrase 'other air carrier employees responsible for safety-sensitive functions' was ambiguous as to whether it covered employees of subcontractors at any tier, then upheld the FAA's reasonable construction extending testing requirements to all subcontractor employees. The 2006 Final Rule was promulgated through notice-and-comment rulemaking, including an NPRM (67 Fed. Reg. 9366) and a Supplem"
186985,186985,/opinion/186985/transmission-agency-v-federal-energy-regulatory-commission/,Transmission Agency v. Federal Energy Regulatory Commission,2007-07-20,2007,0.95,no,no,Federal Energy Regulatory Commission,FERC review of non-jurisdictional transmission revenue requirements and refund authority,,,"The court applied Chevron analysis but resolved the case at Step One, finding that the FPA's plain language unambiguously prohibits FERC from ordering a municipal utility (Vernon) to pay refunds, because Congress explicitly exempted governmental entities from FERC's refund authority in FPA § 201(f). The court did uphold FERC's decision to review Vernon's TRR under the just-and-reasonable standard, but did so under the arbitrary-and-capricious standard rather than Chevron Step Two deference. Addi"
